record_id,region,category_title,videos_count,date
10066,United States,Entertainment,102,21/12/2017
10067,United States,Entertainment,106,22/12/2017
10068,United States,Entertainment,92,23/12/2017
10069,United States,Entertainment,86,24/12/2017
10070,United States,Entertainment,90,25/12/2017
10071,United States,Entertainment,86,26/12/2017
10072,United States,Entertainment,86,27/12/2017
10073,United States,Entertainment,90,28/12/2017
10074,United States,Entertainment,90,29/12/2017
10075,United States,Entertainment,92,30/12/2017
10076,United States,Entertainment,86,31/12/2017
10077,United States,Entertainment,84,01/01/2018
10078,United States,Entertainment,82,02/01/2018
10079,United States,Entertainment,84,03/01/2018
10080,United States,Entertainment,84,04/01/2018
10081,United States,Entertainment,78,05/01/2018
10082,United States,Entertainment,72,06/01/2018
10083,United States,Entertainment,68,07/01/2018
10084,United States,Entertainment,78,08/01/2018
10085,United States,Entertainment,96,09/01/2018
10086,United States,Entertainment,108,12/01/2018
10087,United States,Entertainment,96,13/01/2018
10088,United States,Entertainment,94,14/01/2018
10089,United States,Entertainment,92,15/01/2018
10090,United States,Entertainment,88,16/01/2018
10091,United States,Entertainment,90,17/01/2018
10092,United States,Entertainment,76,18/01/2018
10093,United States,Entertainment,78,19/01/2018
10094,United States,Entertainment,88,20/01/2018
10095,United States,Entertainment,86,21/01/2018
10096,United States,Entertainment,80,22/01/2018
10097,United States,Entertainment,82,23/01/2018
10098,United States,Entertainment,84,24/01/2018
10099,United States,Entertainment,90,25/01/2018
10100,United States,Entertainment,94,26/01/2018
10101,United States,Entertainment,88,27/01/2018
10102,United States,Entertainment,86,28/01/2018
10103,United States,Entertainment,82,29/01/2018
10104,United States,Entertainment,82,30/01/2018
10105,United States,Entertainment,84,31/01/2018
10106,United States,Entertainment,84,01/02/2018
10107,United States,Entertainment,86,02/02/2018
10108,United States,Entertainment,92,03/02/2018
10109,United States,Entertainment,98,04/02/2018
10110,United States,Entertainment,102,05/02/2018
10111,United States,Entertainment,98,06/02/2018
10112,United States,Entertainment,96,07/02/2018
10113,United States,Entertainment,92,08/02/2018
10114,United States,Entertainment,88,09/02/2018
10115,United States,Entertainment,80,10/02/2018
10116,United States,Entertainment,80,11/02/2018
10117,United States,Entertainment,82,12/02/2018
10118,United States,Entertainment,84,13/02/2018
10119,United States,Entertainment,90,14/02/2018
10120,United States,Entertainment,84,15/02/2018
10121,United States,Entertainment,74,16/02/2018
10122,United States,Entertainment,78,17/02/2018
10123,United States,Entertainment,76,18/02/2018
10124,United States,Entertainment,82,19/02/2018
10125,United States,Entertainment,82,20/02/2018
10126,United States,Entertainment,84,21/02/2018
10127,United States,Entertainment,90,22/02/2018
10128,United States,Entertainment,80,23/02/2018
10129,United States,Entertainment,86,24/02/2018
10130,United States,Entertainment,86,25/02/2018
10131,United States,Entertainment,86,26/02/2018
10132,United States,Entertainment,78,27/02/2018
10133,United States,Entertainment,84,28/02/2018
10134,United States,Entertainment,80,01/03/2018
10135,United States,Entertainment,74,02/03/2018
10136,United States,Entertainment,80,03/03/2018
10137,United States,Entertainment,78,04/03/2018
10138,United States,Entertainment,82,05/03/2018
10139,United States,Entertainment,82,06/03/2018
10140,United States,Entertainment,82,07/03/2018
10141,United States,Entertainment,86,08/03/2018
10142,United States,Entertainment,84,09/03/2018
10143,United States,Entertainment,86,10/03/2018
10144,United States,Entertainment,90,11/03/2018
10145,United States,Entertainment,86,12/03/2018
10146,United States,Entertainment,86,13/03/2018
10147,United States,Entertainment,86,14/03/2018
10148,United States,Entertainment,100,15/03/2018
10149,United States,Entertainment,104,16/03/2018
10150,United States,Entertainment,102,17/03/2018
10151,United States,Entertainment,100,18/03/2018
10152,United States,Entertainment,104,19/03/2018
10153,United States,Entertainment,112,20/03/2018
10154,United States,Entertainment,112,21/03/2018
10155,United States,Entertainment,108,22/03/2018
10156,United States,Entertainment,108,23/03/2018
10157,United States,Entertainment,112,24/03/2018
10158,United States,Entertainment,118,25/03/2018
10159,United States,Entertainment,120,26/03/2018
10160,United States,Entertainment,120,27/03/2018
10161,United States,Entertainment,118,28/03/2018
10162,United States,Entertainment,114,29/03/2018
10163,United States,Entertainment,110,30/03/2018
10164,United States,Entertainment,110,31/03/2018
10165,United States,Entertainment,108,01/04/2018
10166,United States,Entertainment,110,02/04/2018
10167,United States,Entertainment,108,03/04/2018
10168,United States,Entertainment,116,04/04/2018
10169,United States,Entertainment,114,05/04/2018
10170,United States,Entertainment,104,06/04/2018
10171,United States,Entertainment,102,07/04/2018
10172,United States,Entertainment,94,14/04/2018
10173,United States,Entertainment,88,15/04/2018
10174,United States,Entertainment,92,16/04/2018
10175,United States,Entertainment,90,17/04/2018
10176,United States,Entertainment,88,18/04/2018
10177,United States,Entertainment,84,19/04/2018
10178,United States,Entertainment,88,20/04/2018
10179,United States,Entertainment,86,21/04/2018
10180,United States,Entertainment,90,22/04/2018
10181,United States,Entertainment,92,23/04/2018
10182,United States,Entertainment,94,24/04/2018
10183,United States,Entertainment,98,25/04/2018
10184,United States,Entertainment,96,26/04/2018
10185,United States,Entertainment,98,27/04/2018
10186,United States,Entertainment,100,28/04/2018
10187,United States,Entertainment,92,29/04/2018
10188,United States,Entertainment,88,30/04/2018
10189,United States,Entertainment,92,01/05/2018
10190,United States,Entertainment,98,02/05/2018
10191,United States,Entertainment,100,03/05/2018
10192,United States,Entertainment,108,04/05/2018
10193,United States,Entertainment,112,05/05/2018
10194,United States,Entertainment,114,06/05/2018
10195,United States,Entertainment,114,07/05/2018
10196,United States,Entertainment,116,08/05/2018
10197,United States,Entertainment,114,09/05/2018
10198,United States,Entertainment,112,10/05/2018
10199,United States,Entertainment,116,11/05/2018
10200,United States,Entertainment,108,12/05/2018
10201,United States,Entertainment,106,13/05/2018
10202,United States,Entertainment,122,14/05/2018
10203,United States,Entertainment,126,15/05/2018
10204,United States,Entertainment,114,16/05/2018
10205,United States,Entertainment,114,17/05/2018
10206,United States,Entertainment,108,18/05/2018
10207,United States,Entertainment,108,19/05/2018
10208,United States,Entertainment,108,20/05/2018
10209,United States,Entertainment,112,21/05/2018
10210,United States,Entertainment,118,22/05/2018
10211,United States,Entertainment,114,23/05/2018
10212,United States,Entertainment,118,24/05/2018
10213,United States,Entertainment,116,25/05/2018
10214,United States,Entertainment,106,26/05/2018
10215,United States,Entertainment,102,27/05/2018
10216,United States,Entertainment,102,28/05/2018
10217,United States,Entertainment,100,29/05/2018
10218,United States,Entertainment,96,30/05/2018
10219,United States,Entertainment,96,31/05/2018
10220,United States,Entertainment,98,01/06/2018
10221,United States,Entertainment,98,02/06/2018
10222,United States,Entertainment,98,03/06/2018
10223,United States,Entertainment,102,04/06/2018
10224,United States,Entertainment,102,05/06/2018
10225,United States,Entertainment,100,06/06/2018
10226,United States,Entertainment,104,07/06/2018
10227,United States,Entertainment,100,08/06/2018
10228,United States,Entertainment,102,09/06/2018
10229,United States,Entertainment,100,10/06/2018
10230,United States,Entertainment,100,11/06/2018
10231,United States,Entertainment,96,12/06/2018
10232,United States,Entertainment,96,13/06/2018
10233,United States,Entertainment,94,14/06/2018
10234,United States,Film & Animation,16,14/11/2017
10235,United States,Film & Animation,20,15/11/2017
10236,United States,Film & Animation,24,16/11/2017
10237,United States,Film & Animation,20,17/11/2017
10238,United States,Film & Animation,18,18/11/2017
10239,United States,Film & Animation,18,19/11/2017
10240,United States,Film & Animation,20,20/11/2017
10241,United States,Film & Animation,20,21/11/2017
10242,United States,Film & Animation,14,22/11/2017
10243,United States,Film & Animation,24,23/11/2017
10244,United States,Film & Animation,24,24/11/2017
10245,United States,Film & Animation,24,25/11/2017
10246,United States,Film & Animation,26,26/11/2017
10247,United States,Film & Animation,26,27/11/2017
10248,United States,Film & Animation,18,28/11/2017
10249,United States,Film & Animation,16,29/11/2017
10250,United States,Film & Animation,20,30/11/2017
10251,United States,Film & Animation,18,01/12/2017
10252,United States,Film & Animation,22,02/12/2017
10253,United States,Film & Animation,20,03/12/2017
10254,United States,Film & Animation,20,04/12/2017
10255,United States,Film & Animation,20,05/12/2017
10256,United States,Film & Animation,18,06/12/2017
10257,United States,Film & Animation,20,07/12/2017
10258,United States,Film & Animation,16,08/12/2017
10259,United States,Film & Animation,16,09/12/2017
10260,United States,Film & Animation,16,10/12/2017
10261,United States,Film & Animation,14,11/12/2017
10262,United States,Film & Animation,14,12/12/2017
10263,United States,Film & Animation,16,13/12/2017
10264,United States,Film & Animation,18,14/12/2017
10265,United States,Film & Animation,18,15/12/2017
10266,United States,Film & Animation,18,16/12/2017
10267,United States,Film & Animation,20,17/12/2017
10268,United States,Film & Animation,24,18/12/2017
10269,United States,Film & Animation,26,19/12/2017
10270,United States,Film & Animation,28,20/12/2017
10271,United States,Film & Animation,32,21/12/2017
10272,United States,Film & Animation,26,22/12/2017
10273,United States,Film & Animation,30,23/12/2017
10274,United States,Film & Animation,32,24/12/2017
10275,United States,Film & Animation,32,25/12/2017
10276,United States,Film & Animation,32,26/12/2017
10277,United States,Film & Animation,26,27/12/2017
10278,United States,Film & Animation,30,28/12/2017
10279,United States,Film & Animation,36,29/12/2017
10280,United States,Film & Animation,34,30/12/2017
10281,United States,Film & Animation,28,31/12/2017
10282,United States,Film & Animation,30,01/01/2018
10283,United States,Film & Animation,30,02/01/2018
10284,United States,Film & Animation,28,03/01/2018
10285,United States,Film & Animation,24,04/01/2018
10286,United States,Film & Animation,20,05/01/2018
10287,United States,Film & Animation,24,06/01/2018
10288,United States,Film & Animation,24,07/01/2018
10289,United States,Film & Animation,28,08/01/2018
10290,United States,Film & Animation,26,09/01/2018
10291,United States,Film & Animation,26,12/01/2018
10292,United States,Film & Animation,20,13/01/2018
10293,United States,Film & Animation,26,14/01/2018
10294,United States,Film & Animation,28,15/01/2018
10295,United States,Film & Animation,28,16/01/2018
10296,United States,Film & Animation,30,17/01/2018
10297,United States,Film & Animation,28,18/01/2018
10298,United States,Film & Animation,22,19/01/2018
10299,United States,Film & Animation,20,20/01/2018
10300,United States,Film & Animation,22,21/01/2018
10301,United States,Film & Animation,22,22/01/2018
10302,United States,Film & Animation,26,23/01/2018
10303,United States,Film & Animation,26,24/01/2018
10304,United States,Film & Animation,22,25/01/2018
10305,United States,Film & Animation,22,26/01/2018
10306,United States,Film & Animation,24,27/01/2018
10307,United States,Film & Animation,22,28/01/2018
10308,United States,Film & Animation,20,29/01/2018
10309,United States,Film & Animation,20,30/01/2018
10310,United States,Film & Animation,20,31/01/2018
10311,United States,Film & Animation,20,01/02/2018
10312,United States,Film & Animation,20,02/02/2018
10313,United States,Film & Animation,14,03/02/2018
10314,United States,Film & Animation,10,04/02/2018
10315,United States,Film & Animation,16,05/02/2018
10316,United States,Film & Animation,18,06/02/2018
10317,United States,Film & Animation,18,07/02/2018
10318,United States,Film & Animation,22,08/02/2018
10319,United States,Film & Animation,26,09/02/2018
10320,United States,Film & Animation,28,10/02/2018
10321,United States,Film & Animation,26,11/02/2018
10322,United States,Film & Animation,26,12/02/2018
10323,United States,Film & Animation,26,13/02/2018
10324,United States,Film & Animation,24,14/02/2018
10325,United States,Film & Animation,32,15/02/2018
10326,United States,Film & Animation,30,16/02/2018
10327,United States,Film & Animation,28,17/02/2018
10328,United States,Film & Animation,24,18/02/2018
10329,United States,Film & Animation,18,19/02/2018
10330,United States,Film & Animation,18,20/02/2018
10331,United States,Film & Animation,12,21/02/2018
10332,United States,Film & Animation,16,22/02/2018
10333,United States,Film & Animation,18,23/02/2018
10334,United States,Film & Animation,16,24/02/2018
10335,United States,Film & Animation,22,25/02/2018
10336,United States,Film & Animation,20,26/02/2018
10337,United States,Film & Animation,18,27/02/2018
10338,United States,Film & Animation,24,28/02/2018
10339,United States,Film & Animation,26,01/03/2018
10340,United States,Film & Animation,20,02/03/2018
10341,United States,Film & Animation,22,03/03/2018
10342,United States,Film & Animation,22,04/03/2018
10343,United States,Film & Animation,20,05/03/2018
10344,United States,Film & Animation,24,06/03/2018
10345,United States,Film & Animation,24,07/03/2018
10346,United States,Film & Animation,24,08/03/2018
10347,United States,Film & Animation,24,09/03/2018
10348,United States,Film & Animation,22,10/03/2018
10349,United States,Film & Animation,24,11/03/2018
10350,United States,Film & Animation,30,12/03/2018
10351,United States,Film & Animation,28,13/03/2018
10352,United States,Film & Animation,28,14/03/2018
10353,United States,Film & Animation,24,15/03/2018
10354,United States,Film & Animation,22,16/03/2018
10355,United States,Film & Animation,24,17/03/2018
10356,United States,Film & Animation,24,18/03/2018
10357,United States,Film & Animation,24,19/03/2018
10358,United States,Film & Animation,24,20/03/2018
10359,United States,Film & Animation,20,21/03/2018
10360,United States,Film & Animation,18,22/03/2018
10361,United States,Film & Animation,20,23/03/2018
10362,United States,Film & Animation,18,24/03/2018
10363,United States,Film & Animation,18,25/03/2018
10364,United States,Film & Animation,16,26/03/2018
10365,United States,Film & Animation,14,27/03/2018
10366,United States,Film & Animation,14,28/03/2018
10367,United States,Film & Animation,12,29/03/2018
10368,United States,Film & Animation,16,30/03/2018
10369,United States,Film & Animation,18,31/03/2018
10370,United States,Film & Animation,18,01/04/2018
10371,United States,Film & Animation,16,02/04/2018
10372,United States,Film & Animation,16,03/04/2018
10373,United States,Film & Animation,14,04/04/2018
10374,United States,Film & Animation,14,05/04/2018
10375,United States,Film & Animation,18,06/04/2018
10376,United States,Film & Animation,18,07/04/2018
10377,United States,Film & Animation,26,14/04/2018
10378,United States,Film & Animation,26,15/04/2018
10379,United States,Film & Animation,24,16/04/2018
10380,United States,Film & Animation,24,17/04/2018
10381,United States,Film & Animation,26,18/04/2018
10382,United States,Film & Animation,28,19/04/2018
10383,United States,Film & Animation,30,20/04/2018
10384,United States,Film & Animation,28,21/04/2018
10385,United States,Film & Animation,26,22/04/2018
10386,United States,Film & Animation,24,23/04/2018
10387,United States,Film & Animation,22,24/04/2018
10388,United States,Film & Animation,22,25/04/2018
10389,United States,Film & Animation,22,26/04/2018
10390,United States,Film & Animation,22,27/04/2018
10391,United States,Film & Animation,20,28/04/2018
10392,United States,Film & Animation,20,29/04/2018
10393,United States,Film & Animation,24,30/04/2018
10394,United States,Film & Animation,24,01/05/2018
10395,United States,Film & Animation,24,02/05/2018
10396,United States,Film & Animation,28,03/05/2018
10397,United States,Film & Animation,28,04/05/2018
10398,United States,Film & Animation,24,05/05/2018
10399,United States,Film & Animation,24,06/05/2018
10400,United States,Film & Animation,18,07/05/2018
10401,United States,Film & Animation,20,08/05/2018
10402,United States,Film & Animation,20,09/05/2018
10403,United States,Film & Animation,20,10/05/2018
10404,United States,Film & Animation,24,11/05/2018
10405,United States,Film & Animation,24,12/05/2018
10406,United States,Film & Animation,24,13/05/2018
10407,United States,Film & Animation,26,14/05/2018
10408,United States,Film & Animation,16,15/05/2018
10409,United States,Film & Animation,22,16/05/2018
10410,United States,Film & Animation,22,17/05/2018
10411,United States,Film & Animation,24,18/05/2018
10412,United States,Film & Animation,24,19/05/2018
10413,United States,Film & Animation,24,20/05/2018
10414,United States,Film & Animation,24,21/05/2018
10415,United States,Film & Animation,20,22/05/2018
10416,United States,Film & Animation,20,23/05/2018
10417,United States,Film & Animation,20,24/05/2018
10418,United States,Film & Animation,20,25/05/2018
10419,United States,Film & Animation,20,26/05/2018
10420,United States,Film & Animation,22,27/05/2018
10421,United States,Film & Animation,26,28/05/2018
10422,United States,Film & Animation,26,29/05/2018
10423,United States,Film & Animation,26,30/05/2018
10424,United States,Film & Animation,26,31/05/2018
10425,United States,Film & Animation,26,01/06/2018
10426,United States,Film & Animation,24,02/06/2018
10427,United States,Film & Animation,24,03/06/2018
10428,United States,Film & Animation,26,04/06/2018
10429,United States,Film & Animation,30,05/06/2018
10430,United States,Film & Animation,30,06/06/2018
10431,United States,Film & Animation,30,07/06/2018
10432,United States,Film & Animation,34,08/06/2018
10433,United States,Film & Animation,32,09/06/2018
10434,United States,Film & Animation,32,10/06/2018
10435,United States,Film & Animation,32,11/06/2018
10436,United States,Film & Animation,32,12/06/2018
10437,United States,Film & Animation,30,13/06/2018
10438,United States,Film & Animation,30,14/06/2018
10439,United States,Gaming,2,14/11/2017
10440,United States,Gaming,2,15/11/2017
10441,United States,Gaming,2,16/11/2017
10442,United States,Gaming,4,17/11/2017
10443,United States,Gaming,4,18/11/2017
10444,United States,Gaming,4,19/11/2017
10445,United States,Gaming,4,20/11/2017
10446,United States,Gaming,4,21/11/2017
10447,United States,Gaming,2,22/11/2017
10448,United States,Gaming,2,23/11/2017
10449,United States,Gaming,2,24/11/2017
10450,United States,Gaming,2,25/11/2017
10451,United States,Gaming,2,26/11/2017
10452,United States,Gaming,2,27/11/2017
10453,United States,Gaming,2,28/11/2017
10454,United States,Gaming,2,29/11/2017
10455,United States,Gaming,2,30/11/2017
10456,United States,Gaming,4,01/12/2017
10457,United States,Gaming,2,02/12/2017
10458,United States,Gaming,4,03/12/2017
10459,United States,Gaming,4,04/12/2017
10460,United States,Gaming,4,05/12/2017
10461,United States,Gaming,2,06/12/2017
10462,United States,Gaming,4,07/12/2017
10463,United States,Gaming,6,08/12/2017
10464,United States,Gaming,14,09/12/2017
10465,United States,Gaming,14,10/12/2017
10466,United States,Gaming,14,11/12/2017
10467,United States,Gaming,14,12/12/2017
10468,United States,Gaming,14,13/12/2017
10469,United States,Gaming,10,14/12/2017
10470,United States,Gaming,2,15/12/2017
10471,United States,Gaming,2,16/12/2017
10472,United States,Gaming,4,17/12/2017
10473,United States,Gaming,2,18/12/2017
10474,United States,Gaming,2,19/12/2017
10475,United States,Gaming,2,20/12/2017
10476,United States,Gaming,2,21/12/2017
10477,United States,Gaming,2,03/01/2018
10478,United States,Gaming,2,04/01/2018
10479,United States,Gaming,6,05/01/2018
10480,United States,Gaming,6,06/01/2018
10481,United States,Gaming,8,07/01/2018
10482,United States,Gaming,8,08/01/2018
10483,United States,Gaming,6,09/01/2018
10484,United States,Gaming,6,12/01/2018
10485,United States,Gaming,6,13/01/2018
10486,United States,Gaming,6,14/01/2018
10487,United States,Gaming,6,15/01/2018
10488,United States,Gaming,6,16/01/2018
10489,United States,Gaming,8,17/01/2018
10490,United States,Gaming,8,18/01/2018
10491,United States,Gaming,10,19/01/2018
10492,United States,Gaming,8,20/01/2018
10493,United States,Gaming,6,21/01/2018
10494,United States,Gaming,6,22/01/2018
10495,United States,Gaming,8,23/01/2018
10496,United States,Gaming,10,24/01/2018
10497,United States,Gaming,10,25/01/2018
10498,United States,Gaming,8,26/01/2018
10499,United States,Gaming,10,27/01/2018
10500,United States,Gaming,10,28/01/2018
10501,United States,Gaming,12,29/01/2018
10502,United States,Gaming,14,30/01/2018
10503,United States,Gaming,14,31/01/2018
10504,United States,Gaming,14,01/02/2018
10505,United States,Gaming,10,02/02/2018
10506,United States,Gaming,12,03/02/2018
10507,United States,Gaming,12,04/02/2018
10508,United States,Gaming,10,05/02/2018
10509,United States,Gaming,10,06/02/2018
10510,United States,Gaming,6,07/02/2018
10511,United States,Gaming,8,08/02/2018
10512,United States,Gaming,4,09/02/2018
10513,United States,Gaming,2,10/02/2018
10514,United States,Gaming,2,11/02/2018
10515,United States,Gaming,2,12/02/2018
10516,United States,Gaming,2,13/02/2018
10517,United States,Gaming,4,14/02/2018
10518,United States,Gaming,4,15/02/2018
10519,United States,Gaming,4,16/02/2018
10520,United States,Gaming,4,17/02/2018
10521,United States,Gaming,4,18/02/2018
10522,United States,Gaming,4,19/02/2018
10523,United States,Gaming,4,20/02/2018
10524,United States,Gaming,2,21/02/2018
10525,United States,Gaming,2,22/02/2018
10526,United States,Gaming,4,23/02/2018
10527,United States,Gaming,2,24/02/2018
10528,United States,Gaming,2,25/02/2018
10529,United States,Gaming,2,28/02/2018
10530,United States,Gaming,2,01/03/2018
10531,United States,Gaming,2,02/03/2018
10532,United States,Gaming,2,03/03/2018
10533,United States,Gaming,4,04/03/2018
10534,United States,Gaming,6,05/03/2018
10535,United States,Gaming,6,06/03/2018
10536,United States,Gaming,4,07/03/2018
10537,United States,Gaming,4,08/03/2018
10538,United States,Gaming,8,09/03/2018
10539,United States,Gaming,8,10/03/2018
10540,United States,Gaming,10,11/03/2018
10541,United States,Gaming,10,12/03/2018
10542,United States,Gaming,10,13/03/2018
10543,United States,Gaming,10,14/03/2018
10544,United States,Gaming,8,15/03/2018
10545,United States,Gaming,8,16/03/2018
10546,United States,Gaming,8,17/03/2018
10547,United States,Gaming,10,18/03/2018
10548,United States,Gaming,10,19/03/2018
10549,United States,Gaming,10,20/03/2018
10550,United States,Gaming,10,21/03/2018
10551,United States,Gaming,10,22/03/2018
10552,United States,Gaming,10,23/03/2018
10553,United States,Gaming,8,24/03/2018
10554,United States,Gaming,6,25/03/2018
10555,United States,Gaming,8,26/03/2018
10556,United States,Gaming,8,27/03/2018
10557,United States,Gaming,10,28/03/2018
10558,United States,Gaming,12,29/03/2018
10559,United States,Gaming,12,30/03/2018
10560,United States,Gaming,10,31/03/2018
10561,United States,Gaming,8,01/04/2018
10562,United States,Gaming,8,02/04/2018
10563,United States,Gaming,8,03/04/2018
10564,United States,Gaming,8,04/04/2018
10565,United States,Gaming,8,05/04/2018
10566,United States,Gaming,8,06/04/2018
10567,United States,Gaming,8,07/04/2018
10568,United States,Gaming,6,14/04/2018
10569,United States,Gaming,4,15/04/2018
10570,United States,Gaming,2,16/04/2018
10571,United States,Gaming,2,17/04/2018
10572,United States,Gaming,4,18/04/2018
10573,United States,Gaming,8,19/04/2018
10574,United States,Gaming,8,20/04/2018
10575,United States,Gaming,8,21/04/2018
10576,United States,Gaming,6,22/04/2018
10577,United States,Gaming,10,23/04/2018
10578,United States,Gaming,10,24/04/2018
10579,United States,Gaming,10,25/04/2018
10580,United States,Gaming,10,26/04/2018
10581,United States,Gaming,10,27/04/2018
10582,United States,Gaming,10,28/04/2018
10583,United States,Gaming,10,29/04/2018
10584,United States,Gaming,10,30/04/2018
10585,United States,Gaming,10,01/05/2018
10586,United States,Gaming,10,02/05/2018
10587,United States,Gaming,10,03/05/2018
10588,United States,Gaming,8,04/05/2018
10589,United States,Gaming,6,05/05/2018
10590,United States,Gaming,6,06/05/2018
10591,United States,Gaming,6,07/05/2018
10592,United States,Gaming,10,08/05/2018
10593,United States,Gaming,10,09/05/2018
10594,United States,Gaming,10,10/05/2018
10595,United States,Gaming,10,11/05/2018
10596,United States,Gaming,10,12/05/2018
10597,United States,Gaming,10,13/05/2018
10598,United States,Gaming,10,14/05/2018
10599,United States,Gaming,6,15/05/2018
10600,United States,Gaming,12,16/05/2018
10601,United States,Gaming,10,17/05/2018
10602,United States,Gaming,10,18/05/2018
10603,United States,Gaming,10,19/05/2018
10604,United States,Gaming,12,20/05/2018
10605,United States,Gaming,16,21/05/2018
10606,United States,Gaming,16,22/05/2018
10607,United States,Gaming,16,23/05/2018
10608,United States,Gaming,14,24/05/2018
10609,United States,Gaming,12,25/05/2018
10610,United States,Gaming,16,26/05/2018
10611,United States,Gaming,16,27/05/2018
10612,United States,Gaming,16,28/05/2018
10613,United States,Gaming,16,29/05/2018
10614,United States,Gaming,18,30/05/2018
10615,United States,Gaming,18,31/05/2018
10616,United States,Gaming,18,01/06/2018
10617,United States,Gaming,16,02/06/2018
10618,United States,Gaming,16,03/06/2018
10619,United States,Gaming,16,04/06/2018
10620,United States,Gaming,14,05/06/2018
10621,United States,Gaming,14,06/06/2018
10622,United States,Gaming,16,07/06/2018
10623,United States,Gaming,16,08/06/2018
10624,United States,Gaming,16,09/06/2018
10625,United States,Gaming,20,10/06/2018
10626,United States,Gaming,20,11/06/2018
10627,United States,Gaming,36,12/06/2018
10628,United States,Gaming,40,13/06/2018
10629,United States,Gaming,44,14/06/2018
10630,United States,Howto & Style,36,14/11/2017
10631,United States,Howto & Style,34,15/11/2017
10632,United States,Howto & Style,30,16/11/2017
10633,United States,Howto & Style,26,17/11/2017
10634,United States,Howto & Style,28,18/11/2017
10635,United States,Howto & Style,28,19/11/2017
10636,United States,Howto & Style,28,20/11/2017
10637,United States,Howto & Style,36,21/11/2017
10638,United States,Howto & Style,36,22/11/2017
10639,United States,Howto & Style,40,23/11/2017
10640,United States,Howto & Style,40,24/11/2017
10641,United States,Howto & Style,44,25/11/2017
10642,United States,Howto & Style,48,26/11/2017
10643,United States,Howto & Style,44,27/11/2017
10644,United States,Howto & Style,46,28/11/2017
10645,United States,Howto & Style,50,29/11/2017
10646,United States,Howto & Style,44,30/11/2017
10647,United States,Howto & Style,44,01/12/2017
10648,United States,Howto & Style,34,02/12/2017
10649,United States,Howto & Style,32,03/12/2017
10650,United States,Howto & Style,32,04/12/2017
10651,United States,Howto & Style,36,05/12/2017
10652,United States,Howto & Style,34,06/12/2017
10653,United States,Howto & Style,28,07/12/2017
10654,United States,Howto & Style,42,08/12/2017
10655,United States,Howto & Style,42,09/12/2017
10656,United States,Howto & Style,44,10/12/2017
10657,United States,Howto & Style,42,11/12/2017
10658,United States,Howto & Style,44,12/12/2017
10659,United States,Howto & Style,40,13/12/2017
10660,United States,Howto & Style,38,14/12/2017
10661,United States,Howto & Style,38,15/12/2017
10662,United States,Howto & Style,36,16/12/2017
10663,United States,Howto & Style,38,17/12/2017
10664,United States,Howto & Style,40,18/12/2017
10665,United States,Howto & Style,42,19/12/2017
10666,United States,Howto & Style,42,20/12/2017
10667,United States,Howto & Style,36,21/12/2017
10668,United States,Howto & Style,32,22/12/2017
10669,United States,Howto & Style,26,23/12/2017
10670,United States,Howto & Style,30,24/12/2017
10671,United States,Howto & Style,32,25/12/2017
10672,United States,Howto & Style,32,26/12/2017
10673,United States,Howto & Style,30,27/12/2017
10674,United States,Howto & Style,30,28/12/2017
10675,United States,Howto & Style,30,29/12/2017
10676,United States,Howto & Style,30,30/12/2017
10677,United States,Howto & Style,36,31/12/2017
10678,United States,Howto & Style,36,01/01/2018
10679,United States,Howto & Style,38,02/01/2018
10680,United States,Howto & Style,44,03/01/2018
10681,United States,Howto & Style,44,04/01/2018
10682,United States,Howto & Style,48,05/01/2018
10683,United States,Howto & Style,50,06/01/2018
10684,United States,Howto & Style,44,07/01/2018
10685,United States,Howto & Style,38,08/01/2018
10686,United States,Howto & Style,32,09/01/2018
10687,United States,Howto & Style,26,12/01/2018
10688,United States,Howto & Style,24,13/01/2018
10689,United States,Howto & Style,30,14/01/2018
10690,United States,Howto & Style,36,15/01/2018
10691,United States,Howto & Style,32,16/01/2018
10692,United States,Howto & Style,34,17/01/2018
10693,United States,Howto & Style,46,18/01/2018
10694,United States,Howto & Style,60,19/01/2018
10695,United States,Howto & Style,52,20/01/2018
10696,United States,Howto & Style,48,21/01/2018
10697,United States,Howto & Style,46,22/01/2018
10698,United States,Howto & Style,44,23/01/2018
10699,United States,Howto & Style,36,24/01/2018
10700,United States,Howto & Style,24,25/01/2018
10701,United States,Howto & Style,28,26/01/2018
10702,United States,Howto & Style,26,27/01/2018
10703,United States,Howto & Style,32,28/01/2018
10704,United States,Howto & Style,28,29/01/2018
10705,United States,Howto & Style,36,30/01/2018
10706,United States,Howto & Style,36,31/01/2018
10707,United States,Howto & Style,32,01/02/2018
10708,United States,Howto & Style,32,02/02/2018
10709,United States,Howto & Style,28,03/02/2018
10710,United States,Howto & Style,32,04/02/2018
10711,United States,Howto & Style,26,05/02/2018
10712,United States,Howto & Style,26,06/02/2018
10713,United States,Howto & Style,30,07/02/2018
10714,United States,Howto & Style,28,08/02/2018
10715,United States,Howto & Style,34,09/02/2018
10716,United States,Howto & Style,34,10/02/2018
10717,United States,Howto & Style,36,11/02/2018
10718,United States,Howto & Style,38,12/02/2018
10719,United States,Howto & Style,38,13/02/2018
10720,United States,Howto & Style,36,14/02/2018
10721,United States,Howto & Style,32,15/02/2018
10722,United States,Howto & Style,38,16/02/2018
10723,United States,Howto & Style,36,17/02/2018
10724,United States,Howto & Style,40,18/02/2018
10725,United States,Howto & Style,38,19/02/2018
